case	consumer	surface	rc_base	rc_suc	stdout_cmp	stderr_cmp	clone_fp	clone_fp_recorded	why
arms/A1/c07-dupkey-known-rw/consumers.tsv	list	ae list	0	0	differ	differ	a3cc3bbeb83ebe09473dd3d8f93c32fbf8e3ca24f4ea486206f9dc52c42c7599	bb8d8aeaefeae66e260f0950cca159ccb891b6c858ce7cd138a09e0e1e0135b4	human-differ
arms/A1/c07-dupkey-known-rw/consumers.tsv	list-json	ae list	0	0	pass	empty-ok	a3cc3bbeb83ebe09473dd3d8f93c32fbf8e3ca24f4ea486206f9dc52c42c7599	bb8d8aeaefeae66e260f0950cca159ccb891b6c858ce7cd138a09e0e1e0135b4	digest-scored
arms/A1/c07-dupkey-known-rw/consumers.tsv	list-all	ae list	0	0	differ	differ	a3cc3bbeb83ebe09473dd3d8f93c32fbf8e3ca24f4ea486206f9dc52c42c7599	bb8d8aeaefeae66e260f0950cca159ccb891b6c858ce7cd138a09e0e1e0135b4	human-differ
arms/A1/c07-dupkey-known-rw/consumers.tsv	list-all-json	ae list	0	0	pass	empty-ok	a3cc3bbeb83ebe09473dd3d8f93c32fbf8e3ca24f4ea486206f9dc52c42c7599	bb8d8aeaefeae66e260f0950cca159ccb891b6c858ce7cd138a09e0e1e0135b4	digest-scored
arms/A1/c07-dupkey-known-rw/consumers.tsv	ls-alias	ae ls	0	0	differ	differ	a3cc3bbeb83ebe09473dd3d8f93c32fbf8e3ca24f4ea486206f9dc52c42c7599	bb8d8aeaefeae66e260f0950cca159ccb891b6c858ce7cd138a09e0e1e0135b4	human-differ
arms/A1/c07-dupkey-known-rw/consumers.tsv	ls-alias-all	ae ls	0	0	differ	differ	a3cc3bbeb83ebe09473dd3d8f93c32fbf8e3ca24f4ea486206f9dc52c42c7599	bb8d8aeaefeae66e260f0950cca159ccb891b6c858ce7cd138a09e0e1e0135b4	human-differ
arms/A1/c07-dupkey-known-rw/consumers.tsv	requests-all	helper:requests	0	-	unimplemented	unimplemented	-	bb8d8aeaefeae66e260f0950cca159ccb891b6c858ce7cd138a09e0e1e0135b4	helper-not-in-rust-cli
arms/A1/c07-dupkey-known-rw/consumers.tsv	events-tail	helper:events-tail	143	-	unimplemented	unimplemented	-	bb8d8aeaefeae66e260f0950cca159ccb891b6c858ce7cd138a09e0e1e0135b4	helper-not-in-rust-cli
arms/A1/c08-dupkey-known-rev-ro/consumers.tsv	list	ae list	0	0	differ	differ	873aaa6731fc55e7e6d1b15ce9df6bb63f81d66c554c8e14c562b0cefb5bef5c	0d586ef284c2ea5502216f81c0310eefc345dfe389de39f3caf730d3fe15dd85	human-differ
arms/A1/c08-dupkey-known-rev-ro/consumers.tsv	list-json	ae list	0	0	pass	empty-ok	873aaa6731fc55e7e6d1b15ce9df6bb63f81d66c554c8e14c562b0cefb5bef5c	0d586ef284c2ea5502216f81c0310eefc345dfe389de39f3caf730d3fe15dd85	digest-scored
arms/A1/c08-dupkey-known-rev-ro/consumers.tsv	list-all	ae list	0	0	differ	differ	873aaa6731fc55e7e6d1b15ce9df6bb63f81d66c554c8e14c562b0cefb5bef5c	0d586ef284c2ea5502216f81c0310eefc345dfe389de39f3caf730d3fe15dd85	human-differ
arms/A1/c08-dupkey-known-rev-ro/consumers.tsv	list-all-json	ae list	0	0	pass	empty-ok	873aaa6731fc55e7e6d1b15ce9df6bb63f81d66c554c8e14c562b0cefb5bef5c	0d586ef284c2ea5502216f81c0310eefc345dfe389de39f3caf730d3fe15dd85	digest-scored
arms/A1/c08-dupkey-known-rev-ro/consumers.tsv	ls-alias	ae ls	0	0	differ	differ	873aaa6731fc55e7e6d1b15ce9df6bb63f81d66c554c8e14c562b0cefb5bef5c	0d586ef284c2ea5502216f81c0310eefc345dfe389de39f3caf730d3fe15dd85	human-differ
arms/A1/c08-dupkey-known-rev-ro/consumers.tsv	ls-alias-all	ae ls	0	0	differ	differ	873aaa6731fc55e7e6d1b15ce9df6bb63f81d66c554c8e14c562b0cefb5bef5c	0d586ef284c2ea5502216f81c0310eefc345dfe389de39f3caf730d3fe15dd85	human-differ
arms/A1/c08-dupkey-known-rev-ro/consumers.tsv	requests-all	helper:requests	0	-	unimplemented	unimplemented	-	0d586ef284c2ea5502216f81c0310eefc345dfe389de39f3caf730d3fe15dd85	helper-not-in-rust-cli
arms/A1/c08-dupkey-known-rev-ro/consumers.tsv	events-tail	helper:events-tail	143	-	unimplemented	unimplemented	-	0d586ef284c2ea5502216f81c0310eefc345dfe389de39f3caf730d3fe15dd85	helper-not-in-rust-cli
arms/A1/c08-dupkey-known-rev-rw/consumers.tsv	list	ae list	0	0	differ	differ	873aaa6731fc55e7e6d1b15ce9df6bb63f81d66c554c8e14c562b0cefb5bef5c	78d1edc6a255d058aa1ed83f46cb7956a9ba14779f16f871fcbdc571a995365b	human-differ
arms/A1/c08-dupkey-known-rev-rw/consumers.tsv	list-json	ae list	0	0	pass	empty-ok	873aaa6731fc55e7e6d1b15ce9df6bb63f81d66c554c8e14c562b0cefb5bef5c	78d1edc6a255d058aa1ed83f46cb7956a9ba14779f16f871fcbdc571a995365b	digest-scored
arms/A1/c08-dupkey-known-rev-rw/consumers.tsv	list-all	ae list	0	0	differ	differ	873aaa6731fc55e7e6d1b15ce9df6bb63f81d66c554c8e14c562b0cefb5bef5c	78d1edc6a255d058aa1ed83f46cb7956a9ba14779f16f871fcbdc571a995365b	human-differ
arms/A1/c08-dupkey-known-rev-rw/consumers.tsv	list-all-json	ae list	0	0	pass	empty-ok	873aaa6731fc55e7e6d1b15ce9df6bb63f81d66c554c8e14c562b0cefb5bef5c	78d1edc6a255d058aa1ed83f46cb7956a9ba14779f16f871fcbdc571a995365b	digest-scored
arms/A1/c08-dupkey-known-rev-rw/consumers.tsv	ls-alias	ae ls	0	0	differ	differ	873aaa6731fc55e7e6d1b15ce9df6bb63f81d66c554c8e14c562b0cefb5bef5c	78d1edc6a255d058aa1ed83f46cb7956a9ba14779f16f871fcbdc571a995365b	human-differ
arms/A1/c08-dupkey-known-rev-rw/consumers.tsv	ls-alias-all	ae ls	0	0	differ	differ	873aaa6731fc55e7e6d1b15ce9df6bb63f81d66c554c8e14c562b0cefb5bef5c	78d1edc6a255d058aa1ed83f46cb7956a9ba14779f16f871fcbdc571a995365b	human-differ
arms/A1/c08-dupkey-known-rev-rw/consumers.tsv	requests-all	helper:requests	0	-	unimplemented	unimplemented	-	78d1edc6a255d058aa1ed83f46cb7956a9ba14779f16f871fcbdc571a995365b	helper-not-in-rust-cli
arms/A1/c08-dupkey-known-rev-rw/consumers.tsv	events-tail	helper:events-tail	143	-	unimplemented	unimplemented	-	78d1edc6a255d058aa1ed83f46cb7956a9ba14779f16f871fcbdc571a995365b	helper-not-in-rust-cli
arms/A1/c09-dupkey-unknown-ro/consumers.tsv	list	ae list	0	0	differ	differ	ceb7980a5e73eb25104ca1d71c43d1e1d1f52b33c6ad82f52da73aed44fccabb	470da1778b62611b4c09fa61cc19c6d2e71af2e45aba7331c89edc22440ed804	human-differ
arms/A1/c09-dupkey-unknown-ro/consumers.tsv	list-json	ae list	0	0	pass	empty-ok	ceb7980a5e73eb25104ca1d71c43d1e1d1f52b33c6ad82f52da73aed44fccabb	470da1778b62611b4c09fa61cc19c6d2e71af2e45aba7331c89edc22440ed804	digest-scored
arms/A1/c09-dupkey-unknown-ro/consumers.tsv	list-all	ae list	0	0	differ	differ	ceb7980a5e73eb25104ca1d71c43d1e1d1f52b33c6ad82f52da73aed44fccabb	470da1778b62611b4c09fa61cc19c6d2e71af2e45aba7331c89edc22440ed804	human-differ
arms/A1/c09-dupkey-unknown-ro/consumers.tsv	list-all-json	ae list	0	0	pass	empty-ok	ceb7980a5e73eb25104ca1d71c43d1e1d1f52b33c6ad82f52da73aed44fccabb	470da1778b62611b4c09fa61cc19c6d2e71af2e45aba7331c89edc22440ed804	digest-scored
arms/A1/c09-dupkey-unknown-ro/consumers.tsv	ls-alias	ae ls	0	0	differ	differ	ceb7980a5e73eb25104ca1d71c43d1e1d1f52b33c6ad82f52da73aed44fccabb	470da1778b62611b4c09fa61cc19c6d2e71af2e45aba7331c89edc22440ed804	human-differ
arms/A1/c09-dupkey-unknown-ro/consumers.tsv	ls-alias-all	ae ls	0	0	differ	differ	ceb7980a5e73eb25104ca1d71c43d1e1d1f52b33c6ad82f52da73aed44fccabb	470da1778b62611b4c09fa61cc19c6d2e71af2e45aba7331c89edc22440ed804	human-differ
arms/A1/c09-dupkey-unknown-ro/consumers.tsv	requests-all	helper:requests	0	-	unimplemented	unimplemented	-	470da1778b62611b4c09fa61cc19c6d2e71af2e45aba7331c89edc22440ed804	helper-not-in-rust-cli
arms/A1/c09-dupkey-unknown-ro/consumers.tsv	events-tail	helper:events-tail	143	-	unimplemented	unimplemented	-	470da1778b62611b4c09fa61cc19c6d2e71af2e45aba7331c89edc22440ed804	helper-not-in-rust-cli
arms/A1/c09-dupkey-unknown-rw/consumers.tsv	list	ae list	0	0	differ	differ	ceb7980a5e73eb25104ca1d71c43d1e1d1f52b33c6ad82f52da73aed44fccabb	077199567900528338bcfd0cdb0f295ddfd29709bfdea0e5f2366adce18d15d9	human-differ
arms/A1/c09-dupkey-unknown-rw/consumers.tsv	list-json	ae list	0	0	pass	empty-ok	ceb7980a5e73eb25104ca1d71c43d1e1d1f52b33c6ad82f52da73aed44fccabb	077199567900528338bcfd0cdb0f295ddfd29709bfdea0e5f2366adce18d15d9	digest-scored
arms/A1/c09-dupkey-unknown-rw/consumers.tsv	list-all	ae list	0	0	differ	differ	ceb7980a5e73eb25104ca1d71c43d1e1d1f52b33c6ad82f52da73aed44fccabb	077199567900528338bcfd0cdb0f295ddfd29709bfdea0e5f2366adce18d15d9	human-differ
arms/A1/c09-dupkey-unknown-rw/consumers.tsv	list-all-json	ae list	0	0	pass	empty-ok	ceb7980a5e73eb25104ca1d71c43d1e1d1f52b33c6ad82f52da73aed44fccabb	077199567900528338bcfd0cdb0f295ddfd29709bfdea0e5f2366adce18d15d9	digest-scored
arms/A1/c09-dupkey-unknown-rw/consumers.tsv	ls-alias	ae ls	0	0	differ	differ	ceb7980a5e73eb25104ca1d71c43d1e1d1f52b33c6ad82f52da73aed44fccabb	077199567900528338bcfd0cdb0f295ddfd29709bfdea0e5f2366adce18d15d9	human-differ
arms/A1/c09-dupkey-unknown-rw/consumers.tsv	ls-alias-all	ae ls	0	0	differ	differ	ceb7980a5e73eb25104ca1d71c43d1e1d1f52b33c6ad82f52da73aed44fccabb	077199567900528338bcfd0cdb0f295ddfd29709bfdea0e5f2366adce18d15d9	human-differ
arms/A1/c09-dupkey-unknown-rw/consumers.tsv	requests-all	helper:requests	0	-	unimplemented	unimplemented	-	077199567900528338bcfd0cdb0f295ddfd29709bfdea0e5f2366adce18d15d9	helper-not-in-rust-cli
arms/A1/c09-dupkey-unknown-rw/consumers.tsv	events-tail	helper:events-tail	143	-	unimplemented	unimplemented	-	077199567900528338bcfd0cdb0f295ddfd29709bfdea0e5f2366adce18d15d9	helper-not-in-rust-cli
arms/A1/c10-dupkey-unknown-rev-ro/consumers.tsv	list	ae list	0	0	differ	differ	f41793fb2da20034640e80e9d001e0c8a040f4a2ea63a428ace7090d58898604	3a71a1286311ed968b85651dbfe2b6014f4e52e235cf900ea6f5dadb7889632a	human-differ
arms/A1/c10-dupkey-unknown-rev-ro/consumers.tsv	list-json	ae list	0	0	pass	empty-ok	f41793fb2da20034640e80e9d001e0c8a040f4a2ea63a428ace7090d58898604	3a71a1286311ed968b85651dbfe2b6014f4e52e235cf900ea6f5dadb7889632a	digest-scored
arms/A1/c10-dupkey-unknown-rev-ro/consumers.tsv	list-all	ae list	0	0	differ	differ	f41793fb2da20034640e80e9d001e0c8a040f4a2ea63a428ace7090d58898604	3a71a1286311ed968b85651dbfe2b6014f4e52e235cf900ea6f5dadb7889632a	human-differ
arms/A1/c10-dupkey-unknown-rev-ro/consumers.tsv	list-all-json	ae list	0	0	pass	empty-ok	f41793fb2da20034640e80e9d001e0c8a040f4a2ea63a428ace7090d58898604	3a71a1286311ed968b85651dbfe2b6014f4e52e235cf900ea6f5dadb7889632a	digest-scored
arms/A1/c10-dupkey-unknown-rev-ro/consumers.tsv	ls-alias	ae ls	0	0	differ	differ	f41793fb2da20034640e80e9d001e0c8a040f4a2ea63a428ace7090d58898604	3a71a1286311ed968b85651dbfe2b6014f4e52e235cf900ea6f5dadb7889632a	human-differ
arms/A1/c10-dupkey-unknown-rev-ro/consumers.tsv	ls-alias-all	ae ls	0	0	differ	differ	f41793fb2da20034640e80e9d001e0c8a040f4a2ea63a428ace7090d58898604	3a71a1286311ed968b85651dbfe2b6014f4e52e235cf900ea6f5dadb7889632a	human-differ
arms/A1/c10-dupkey-unknown-rev-ro/consumers.tsv	requests-all	helper:requests	0	-	unimplemented	unimplemented	-	3a71a1286311ed968b85651dbfe2b6014f4e52e235cf900ea6f5dadb7889632a	helper-not-in-rust-cli
arms/A1/c10-dupkey-unknown-rev-ro/consumers.tsv	events-tail	helper:events-tail	143	-	unimplemented	unimplemented	-	3a71a1286311ed968b85651dbfe2b6014f4e52e235cf900ea6f5dadb7889632a	helper-not-in-rust-cli
arms/A1/c10-dupkey-unknown-rev-rw/consumers.tsv	list	ae list	0	0	differ	differ	f41793fb2da20034640e80e9d001e0c8a040f4a2ea63a428ace7090d58898604	3fc90b2e6ace970f570a3c52f3c0c7bf5482745be24b311a99ab105455dd8f00	human-differ
arms/A1/c10-dupkey-unknown-rev-rw/consumers.tsv	list-json	ae list	0	0	pass	empty-ok	f41793fb2da20034640e80e9d001e0c8a040f4a2ea63a428ace7090d58898604	3fc90b2e6ace970f570a3c52f3c0c7bf5482745be24b311a99ab105455dd8f00	digest-scored
arms/A1/c10-dupkey-unknown-rev-rw/consumers.tsv	list-all	ae list	0	0	differ	differ	f41793fb2da20034640e80e9d001e0c8a040f4a2ea63a428ace7090d58898604	3fc90b2e6ace970f570a3c52f3c0c7bf5482745be24b311a99ab105455dd8f00	human-differ
arms/A1/c10-dupkey-unknown-rev-rw/consumers.tsv	list-all-json	ae list	0	0	pass	empty-ok	f41793fb2da20034640e80e9d001e0c8a040f4a2ea63a428ace7090d58898604	3fc90b2e6ace970f570a3c52f3c0c7bf5482745be24b311a99ab105455dd8f00	digest-scored
arms/A1/c10-dupkey-unknown-rev-rw/consumers.tsv	ls-alias	ae ls	0	0	differ	differ	f41793fb2da20034640e80e9d001e0c8a040f4a2ea63a428ace7090d58898604	3fc90b2e6ace970f570a3c52f3c0c7bf5482745be24b311a99ab105455dd8f00	human-differ
arms/A1/c10-dupkey-unknown-rev-rw/consumers.tsv	ls-alias-all	ae ls	0	0	differ	differ	f41793fb2da20034640e80e9d001e0c8a040f4a2ea63a428ace7090d58898604	3fc90b2e6ace970f570a3c52f3c0c7bf5482745be24b311a99ab105455dd8f00	human-differ
arms/A1/c10-dupkey-unknown-rev-rw/consumers.tsv	requests-all	helper:requests	0	-	unimplemented	unimplemented	-	3fc90b2e6ace970f570a3c52f3c0c7bf5482745be24b311a99ab105455dd8f00	helper-not-in-rust-cli
arms/A1/c10-dupkey-unknown-rev-rw/consumers.tsv	events-tail	helper:events-tail	143	-	unimplemented	unimplemented	-	3fc90b2e6ace970f570a3c52f3c0c7bf5482745be24b311a99ab105455dd8f00	helper-not-in-rust-cli
arms/A1/c11-routing-known-ro/consumers.tsv	list	ae list	0	0	differ	differ	9cdda075d02afa0d1acb75fa4bab894cf2a913bcf808b82caeb6d2504c75f5f0	fad76e71451d28616d5fee1fa330a6ab23bf5a5545b0ea12a3a748f04ad72205	human-differ
arms/A1/c11-routing-known-ro/consumers.tsv	list-json	ae list	0	0	pass	empty-ok	9cdda075d02afa0d1acb75fa4bab894cf2a913bcf808b82caeb6d2504c75f5f0	fad76e71451d28616d5fee1fa330a6ab23bf5a5545b0ea12a3a748f04ad72205	digest-scored
arms/A1/c11-routing-known-ro/consumers.tsv	list-all	ae list	0	0	differ	differ	9cdda075d02afa0d1acb75fa4bab894cf2a913bcf808b82caeb6d2504c75f5f0	fad76e71451d28616d5fee1fa330a6ab23bf5a5545b0ea12a3a748f04ad72205	human-differ
arms/A1/c11-routing-known-ro/consumers.tsv	list-all-json	ae list	0	0	pass	empty-ok	9cdda075d02afa0d1acb75fa4bab894cf2a913bcf808b82caeb6d2504c75f5f0	fad76e71451d28616d5fee1fa330a6ab23bf5a5545b0ea12a3a748f04ad72205	digest-scored
arms/A1/c11-routing-known-ro/consumers.tsv	ls-alias	ae ls	0	0	differ	differ	9cdda075d02afa0d1acb75fa4bab894cf2a913bcf808b82caeb6d2504c75f5f0	fad76e71451d28616d5fee1fa330a6ab23bf5a5545b0ea12a3a748f04ad72205	human-differ
arms/A1/c11-routing-known-ro/consumers.tsv	ls-alias-all	ae ls	0	0	differ	differ	9cdda075d02afa0d1acb75fa4bab894cf2a913bcf808b82caeb6d2504c75f5f0	fad76e71451d28616d5fee1fa330a6ab23bf5a5545b0ea12a3a748f04ad72205	human-differ
arms/A1/c11-routing-known-ro/consumers.tsv	requests-all	helper:requests	0	-	unimplemented	unimplemented	-	fad76e71451d28616d5fee1fa330a6ab23bf5a5545b0ea12a3a748f04ad72205	helper-not-in-rust-cli
arms/A1/c11-routing-known-ro/consumers.tsv	events-tail	helper:events-tail	143	-	unimplemented	unimplemented	-	fad76e71451d28616d5fee1fa330a6ab23bf5a5545b0ea12a3a748f04ad72205	helper-not-in-rust-cli
arms/A1/c11-routing-known-rw/consumers.tsv	list	ae list	0	0	differ	differ	9cdda075d02afa0d1acb75fa4bab894cf2a913bcf808b82caeb6d2504c75f5f0	28dc10300e4bb7b260b1e9273cf6bddf2189910ff4e783f4d8eb346436b4cc04	human-differ
arms/A1/c11-routing-known-rw/consumers.tsv	list-json	ae list	0	0	pass	empty-ok	9cdda075d02afa0d1acb75fa4bab894cf2a913bcf808b82caeb6d2504c75f5f0	28dc10300e4bb7b260b1e9273cf6bddf2189910ff4e783f4d8eb346436b4cc04	digest-scored
arms/A1/c11-routing-known-rw/consumers.tsv	list-all	ae list	0	0	differ	differ	9cdda075d02afa0d1acb75fa4bab894cf2a913bcf808b82caeb6d2504c75f5f0	28dc10300e4bb7b260b1e9273cf6bddf2189910ff4e783f4d8eb346436b4cc04	human-differ
arms/A1/c11-routing-known-rw/consumers.tsv	list-all-json	ae list	0	0	pass	empty-ok	9cdda075d02afa0d1acb75fa4bab894cf2a913bcf808b82caeb6d2504c75f5f0	28dc10300e4bb7b260b1e9273cf6bddf2189910ff4e783f4d8eb346436b4cc04	digest-scored
arms/A1/c11-routing-known-rw/consumers.tsv	ls-alias	ae ls	0	0	differ	differ	9cdda075d02afa0d1acb75fa4bab894cf2a913bcf808b82caeb6d2504c75f5f0	28dc10300e4bb7b260b1e9273cf6bddf2189910ff4e783f4d8eb346436b4cc04	human-differ
arms/A1/c11-routing-known-rw/consumers.tsv	ls-alias-all	ae ls	0	0	differ	differ	9cdda075d02afa0d1acb75fa4bab894cf2a913bcf808b82caeb6d2504c75f5f0	28dc10300e4bb7b260b1e9273cf6bddf2189910ff4e783f4d8eb346436b4cc04	human-differ
arms/A1/c11-routing-known-rw/consumers.tsv	requests-all	helper:requests	0	-	unimplemented	unimplemented	-	28dc10300e4bb7b260b1e9273cf6bddf2189910ff4e783f4d8eb346436b4cc04	helper-not-in-rust-cli
arms/A1/c11-routing-known-rw/consumers.tsv	events-tail	helper:events-tail	143	-	unimplemented	unimplemented	-	28dc10300e4bb7b260b1e9273cf6bddf2189910ff4e783f4d8eb346436b4cc04	helper-not-in-rust-cli
arms/A1/c12-routing-omitted-ro/consumers.tsv	list	ae list	0	0	differ	differ	44ae232de6576f5b09804903fd0717916de0049267c7831e989ef26389a543ab	d4852d1b4b5f683c55ebc400c4d3e9b316ae9f69d007c660a385d6a50ac13da8	human-differ
arms/A1/c12-routing-omitted-ro/consumers.tsv	list-json	ae list	0	0	pass	empty-ok	44ae232de6576f5b09804903fd0717916de0049267c7831e989ef26389a543ab	d4852d1b4b5f683c55ebc400c4d3e9b316ae9f69d007c660a385d6a50ac13da8	digest-scored
arms/A1/c12-routing-omitted-ro/consumers.tsv	list-all	ae list	0	0	differ	differ	44ae232de6576f5b09804903fd0717916de0049267c7831e989ef26389a543ab	d4852d1b4b5f683c55ebc400c4d3e9b316ae9f69d007c660a385d6a50ac13da8	human-differ
arms/A1/c12-routing-omitted-ro/consumers.tsv	list-all-json	ae list	0	0	pass	empty-ok	44ae232de6576f5b09804903fd0717916de0049267c7831e989ef26389a543ab	d4852d1b4b5f683c55ebc400c4d3e9b316ae9f69d007c660a385d6a50ac13da8	digest-scored
arms/A1/c12-routing-omitted-ro/consumers.tsv	ls-alias	ae ls	0	0	differ	differ	44ae232de6576f5b09804903fd0717916de0049267c7831e989ef26389a543ab	d4852d1b4b5f683c55ebc400c4d3e9b316ae9f69d007c660a385d6a50ac13da8	human-differ
arms/A1/c12-routing-omitted-ro/consumers.tsv	ls-alias-all	ae ls	0	0	differ	differ	44ae232de6576f5b09804903fd0717916de0049267c7831e989ef26389a543ab	d4852d1b4b5f683c55ebc400c4d3e9b316ae9f69d007c660a385d6a50ac13da8	human-differ
arms/A1/c12-routing-omitted-ro/consumers.tsv	requests-all	helper:requests	0	-	unimplemented	unimplemented	-	d4852d1b4b5f683c55ebc400c4d3e9b316ae9f69d007c660a385d6a50ac13da8	helper-not-in-rust-cli
arms/A1/c12-routing-omitted-ro/consumers.tsv	events-tail	helper:events-tail	143	-	unimplemented	unimplemented	-	d4852d1b4b5f683c55ebc400c4d3e9b316ae9f69d007c660a385d6a50ac13da8	helper-not-in-rust-cli
arms/A1/c12-routing-omitted-rw/consumers.tsv	list	ae list	0	0	differ	differ	44ae232de6576f5b09804903fd0717916de0049267c7831e989ef26389a543ab	7d3465fc653cabc05248dd804ef354cf535780acca5eceb43a025903e2e03f27	human-differ
arms/A1/c12-routing-omitted-rw/consumers.tsv	list-json	ae list	0	0	pass	empty-ok	44ae232de6576f5b09804903fd0717916de0049267c7831e989ef26389a543ab	7d3465fc653cabc05248dd804ef354cf535780acca5eceb43a025903e2e03f27	digest-scored
arms/A1/c12-routing-omitted-rw/consumers.tsv	list-all	ae list	0	0	differ	differ	44ae232de6576f5b09804903fd0717916de0049267c7831e989ef26389a543ab	7d3465fc653cabc05248dd804ef354cf535780acca5eceb43a025903e2e03f27	human-differ
arms/A1/c12-routing-omitted-rw/consumers.tsv	list-all-json	ae list	0	0	pass	empty-ok	44ae232de6576f5b09804903fd0717916de0049267c7831e989ef26389a543ab	7d3465fc653cabc05248dd804ef354cf535780acca5eceb43a025903e2e03f27	digest-scored
arms/A1/c12-routing-omitted-rw/consumers.tsv	ls-alias	ae ls	0	0	differ	differ	44ae232de6576f5b09804903fd0717916de0049267c7831e989ef26389a543ab	7d3465fc653cabc05248dd804ef354cf535780acca5eceb43a025903e2e03f27	human-differ
arms/A1/c12-routing-omitted-rw/consumers.tsv	ls-alias-all	ae ls	0	0	differ	differ	44ae232de6576f5b09804903fd0717916de0049267c7831e989ef26389a543ab	7d3465fc653cabc05248dd804ef354cf535780acca5eceb43a025903e2e03f27	human-differ
arms/A1/c12-routing-omitted-rw/consumers.tsv	requests-all	helper:requests	0	-	unimplemented	unimplemented	-	7d3465fc653cabc05248dd804ef354cf535780acca5eceb43a025903e2e03f27	helper-not-in-rust-cli
arms/A1/c12-routing-omitted-rw/consumers.tsv	events-tail	helper:events-tail	143	-	unimplemented	unimplemented	-	7d3465fc653cabc05248dd804ef354cf535780acca5eceb43a025903e2e03f27	helper-not-in-rust-cli
arms/A1/c13-same-display-routing-ro/consumers.tsv	list	ae list	0	0	differ	differ	453cf9be809c88a2559d74033e7ae6f2df630682d60d49f9ed9c7ee3a8facaa6	296b9224a4903e3b783484f69eb46c286716ce6f1ecd7c88cd479ac2b75cfb06	human-differ
arms/A1/c13-same-display-routing-ro/consumers.tsv	list-json	ae list	0	0	pass	empty-ok	453cf9be809c88a2559d74033e7ae6f2df630682d60d49f9ed9c7ee3a8facaa6	296b9224a4903e3b783484f69eb46c286716ce6f1ecd7c88cd479ac2b75cfb06	digest-scored
arms/A1/c13-same-display-routing-ro/consumers.tsv	list-all	ae list	0	0	differ	differ	453cf9be809c88a2559d74033e7ae6f2df630682d60d49f9ed9c7ee3a8facaa6	296b9224a4903e3b783484f69eb46c286716ce6f1ecd7c88cd479ac2b75cfb06	human-differ
arms/A1/c13-same-display-routing-ro/consumers.tsv	list-all-json	ae list	0	0	pass	empty-ok	453cf9be809c88a2559d74033e7ae6f2df630682d60d49f9ed9c7ee3a8facaa6	296b9224a4903e3b783484f69eb46c286716ce6f1ecd7c88cd479ac2b75cfb06	digest-scored
arms/A1/c13-same-display-routing-ro/consumers.tsv	ls-alias	ae ls	0	0	differ	differ	453cf9be809c88a2559d74033e7ae6f2df630682d60d49f9ed9c7ee3a8facaa6	296b9224a4903e3b783484f69eb46c286716ce6f1ecd7c88cd479ac2b75cfb06	human-differ
arms/A1/c13-same-display-routing-ro/consumers.tsv	ls-alias-all	ae ls	0	0	differ	differ	453cf9be809c88a2559d74033e7ae6f2df630682d60d49f9ed9c7ee3a8facaa6	296b9224a4903e3b783484f69eb46c286716ce6f1ecd7c88cd479ac2b75cfb06	human-differ
arms/A1/c13-same-display-routing-ro/consumers.tsv	requests-all	helper:requests	0	-	unimplemented	unimplemented	-	296b9224a4903e3b783484f69eb46c286716ce6f1ecd7c88cd479ac2b75cfb06	helper-not-in-rust-cli
arms/A1/c13-same-display-routing-ro/consumers.tsv	events-tail	helper:events-tail	143	-	unimplemented	unimplemented	-	296b9224a4903e3b783484f69eb46c286716ce6f1ecd7c88cd479ac2b75cfb06	helper-not-in-rust-cli
arms/A1/c13-same-display-routing-rw/consumers.tsv	list	ae list	0	0	differ	differ	453cf9be809c88a2559d74033e7ae6f2df630682d60d49f9ed9c7ee3a8facaa6	285cd5137c196a605e32088c6ad4657096e6da8375fda6afc2fdf8bd88ed9785	human-differ
arms/A1/c13-same-display-routing-rw/consumers.tsv	list-json	ae list	0	0	pass	empty-ok	453cf9be809c88a2559d74033e7ae6f2df630682d60d49f9ed9c7ee3a8facaa6	285cd5137c196a605e32088c6ad4657096e6da8375fda6afc2fdf8bd88ed9785	digest-scored
arms/A1/c13-same-display-routing-rw/consumers.tsv	list-all	ae list	0	0	differ	differ	453cf9be809c88a2559d74033e7ae6f2df630682d60d49f9ed9c7ee3a8facaa6	285cd5137c196a605e32088c6ad4657096e6da8375fda6afc2fdf8bd88ed9785	human-differ
arms/A1/c13-same-display-routing-rw/consumers.tsv	list-all-json	ae list	0	0	pass	empty-ok	453cf9be809c88a2559d74033e7ae6f2df630682d60d49f9ed9c7ee3a8facaa6	285cd5137c196a605e32088c6ad4657096e6da8375fda6afc2fdf8bd88ed9785	digest-scored
arms/A1/c13-same-display-routing-rw/consumers.tsv	ls-alias	ae ls	0	0	differ	differ	453cf9be809c88a2559d74033e7ae6f2df630682d60d49f9ed9c7ee3a8facaa6	285cd5137c196a605e32088c6ad4657096e6da8375fda6afc2fdf8bd88ed9785	human-differ
arms/A1/c13-same-display-routing-rw/consumers.tsv	ls-alias-all	ae ls	0	0	differ	differ	453cf9be809c88a2559d74033e7ae6f2df630682d60d49f9ed9c7ee3a8facaa6	285cd5137c196a605e32088c6ad4657096e6da8375fda6afc2fdf8bd88ed9785	human-differ
arms/A1/c13-same-display-routing-rw/consumers.tsv	requests-all	helper:requests	0	-	unimplemented	unimplemented	-	285cd5137c196a605e32088c6ad4657096e6da8375fda6afc2fdf8bd88ed9785	helper-not-in-rust-cli
